URL,plt,lh_si,pagesize,numreq,fcp,domC
https://www.francetvinfo.fr/,11.724,4.056,603.667,74.667,1.834,10.257
https://www.fraunhofer.de/,6.216,5.263,1689.333,31.333,1.728,4.724
https://www.free.fr/freebox/,13.177,12.771,1677.333,95.667,1.158,11.731
https://www.fu-berlin.de/,5.573,4.674,1982.333,28.0,2.869,3.97
https://www.gamers.co.jp/,13.596,6.446,3484.333,140.667,4.778,11.014
https://www.garantibbva.com.tr/,12.592,5.191,819.0,73.333,2.547,6.717
https://www.gazetadopovo.com.br/,43.819,12.878,5513.333,421.333,2.878,38.51
https://www.gazzetta.it/,33.049,9.667,1864.0,129.0,3.501,27.849
https://www.geeknetic.es/,7.624,4.963,472.0,41.0,3.844,5.447
https://www.gib.gov.tr/,7.892,5.399,1885.333,106.0,4.052,7.525
https://www.gla.ac.uk/,7.044,4.948,769.0,38.0,4.81,6.349
https://www.gob.mx/sep,11.586,7.09,2385.667,104.667,4.584,7.784
https://www.goethe.de/de/index.html,12.013,7.591,612.667,41.333,5.262,9.761
https://www.goo.ne.jp/,28.01,6.815,1999.667,160.667,6.306,14.835
https://www.gov.br/planalto/pt-br,9.834,6.899,3727.667,122.0,4.012,8.973
https://www.gov.uk/,6.001,4.124,145.0,18.0,3.936,4.623
https://www.govtrack.us/,9.674,3.949,1933.0,62.0,1.76,6.831
https://www.hacienda.gob.es/en-GB/Paginas/Home.aspx,6.077,3.579,1750.0,65.0,2.551,5.768
https://www.hatena.ne.jp/,20.071,5.229,1436.0,235.0,2.046,11.039
https://www.heise.de/,7.419,7.676,514.333,39.0,1.356,5.831
https://www.helios-gesundheit.de/,11.353,2.908,1176.667,51.333,2.796,9.779
https://www.heraldo.es/,20.568,5.544,2187.667,131.0,2.057,11.118
https://www.history.co.uk/,13.325,5.15,1730.333,122.667,3.343,9.905
https://www.hstoday.us/,30.753,11.861,8444.0,166.667,5.545,27.315
https://www.hurriyet.com.tr/,19.272,4.121,1662.667,145.333,3.09,12.562
https://www.ig.com.br/,31.29,6.901,3190.667,210.333,2.759,16.856
https://www.iha.com.tr/,14.746,7.742,1566.333,106.667,2.583,6.595
https://www.ihmc.us/,6.728,2.858,878.0,65.0,2.597,5.274
https://www.ilfattoquotidiano.it/,8.814,3.677,1034.333,55.333,1.713,6.988
https://www.ilmeteo.it/,28.101,3.47,2501.667,283.0,1.756,10.705
https://www.immobiliare.it/,14.778,2.504,1114.0,85.0,1.778,12.572
https://www.imperial.ac.uk/,6.612,3.461,1716.0,42.0,2.184,4.982
https://www.impress.co.jp/,11.868,6.602,1141.333,60.667,2.855,10.287
https://www.inria.fr/fr,17.201,13.777,1222.667,163.667,4.645,15.776
https://www.iol.co.za/,41.103,9.78,4812.667,269.0,2.441,11.328
